CME;JY    ;202208;20210805;20220805;20220805;20220805;20220806;1CMEJY    ;202209
CME;JY    ;202209;20210805;20220909;20220909;20220909;20220910;1CMEJY    ;202209
CME;JY    ;202210;20210805;20221007;20221007;20221007;20221008;1CMEJY    ;202212
CME;JY    ;202211;20210805;20221104;20221104;20221104;20221105;1CMEJY    ;202212
CME;JY    ;202212;20210805;20221209;20221209;20221209;20221210;1CMEJY    ;202212
CME;MES   ;202112;20210423;20211217;20211217;20211217;20211218;1CMEMES   ;202112
CME;MES   ;202203;20210628;20220318;20220318;20220318;20220319;1CMEMES   ;202203
CME;MES   ;202206;20210628;20220617;20220617;20220617;20220618;1CMEMES   ;202206
CME;MES   ;202209;20210628;20220916;20220916;20220916;20220917;1CMEMES   ;202209
CME;MES   ;202212;20210628;20221216;20221216;20221216;20221217;1CMEMES   ;202212
CME;MNQ   ;202112;20210426;20211217;20211217;20211217;20211218;1CMEMNQ   ;202112
CME;MQ1   ;202112;20211012;20211203;20211203;20211203;20211204;1CMEMNQ   ;202112
CME;MQ1   ;202201;20211012;20220107;20220107;20220107;20220108;1CMEMNQ   ;202203
CME;MQ1   ;202202;20211012;20220204;20220204;20220204;20220205;1CMEMNQ   ;202203
CME;MQ1   ;202203;20211012;20220304;20220304;20220304;20220305;1CMEMNQ   ;202203
CME;MQ1   ;202204;20211012;20220401;20220401;20220401;20220402;1CMEMNQ   ;202206
CME;MQ1   ;202205;20211012;20220506;20220506;20220506;20220507;1CMEMNQ   ;202206
CME;MQ1   ;202206;20211012;20220603;20220603;20220603;20220604;1CMEMNQ   ;202206
CME;MQ2   ;202112;20211012;20211210;20211210;20211210;20211211;1CMEMNQ   ;202112
CME;MQ2   ;202201;20211012;20220114;20220114;20220114;20220115;1CMEMNQ   ;202203
CME;MQ2   ;202202;20211012;20220211;20220211;20220211;20220212;1CMEMNQ   ;202203
CME;MQ2   ;202203;20211012;20220311;20220311;20220311;20220312;1CMEMNQ   ;202203
CME;MQ2   ;202204;20211012;20220408;20220408;20220408;20220409;1CMEMNQ   ;202206
CME;MQ2   ;202205;20211012;20220513;20220513;20220513;20220514;1CMEMNQ   ;202206
CME;MQ2   ;202206;20211012;20220610;20220610;20220610;20220611;1CMEMNQ   ;202206
CME;MQ3   ;202111;20211012;20211119;20211119;20211119;20211120;1CMEMNQ   ;202112
CME;MQ3   ;202201;20211012;20220121;20220121;20220121;20220122;1CMEMNQ   ;202203
CME;MQ3   ;202202;20211012;20220218;20220218;20220218;20220219;1CMEMNQ   ;202203
CME;MQ3   ;202204;20211012;20220414;20220414;20220414;20220415;1CMEMNQ   ;202206
CME;MQ3   ;202205;20211012;20220520;20220520;20220520;20220521;1CMEMNQ   ;202206
CME;MQ3   ;202207;20211012;20220715;20220715;20220715;20220716;1CMEMNQ   ;202209
