HKF;HSI   ;202205;20220330;20220530;20220530;20220530;20220530
HKF;HSI   ;202206;20220429;20220629;20220629;20220629;20220629
HKF;HSI   ;202207;20220528;20220728;20220728;20220728;20220728
HKF;HSI   ;202208;20220630;20220830;20220830;20220830;20220830
HKF;HSI   ;202209;20220729;20220929;20220929;20220929;20220929
HKF;HSI   ;202210;20220828;20221028;20221028;20221028;20221028
HKF;HSI   ;202211;20220929;20221129;20221129;20221129;20221129
HKF;HSI   ;202212;20221029;20221229;20221229;20221229;20221229
HKF;HTI   ;202111;20210929;20211129;20211129;20211129;20211129
HKF;HTI   ;202112;20211029;20211230;20211230;20211230;20211230
HKF;HTI   ;202201;20211128;20220128;20220128;20220128;20220128
HKF;HTI   ;202202;20211225;20220225;20220225;20220225;20220225
HKF;HTI   ;202203;20220130;20220330;20220330;20220330;20220330
HKF;HTI   ;202204;20220228;20220428;20220428;20220428;20220428
HKF;HTI   ;202205;20220330;20220530;20220530;20220530;20220530
HKF;HTI   ;202206;20220429;20220629;20220629;20220629;20220629
HKF;HTI   ;202207;20220528;20220728;20220728;20220728;20220728
HKF;HTI   ;202208;20220630;20220830;20220830;20220830;20220830
HKF;HTI   ;202209;20220729;20220929;20220929;20220929;20220929
HKF;HTI   ;202210;20220828;20221028;20221028;20221028;20221028
HKF;HTI   ;202211;20220929;20221129;20221129;20221129;20221129
HKF;HTI   ;202212;20221029;20221229;20221229;20221229;20221229
HKF;MCA   ;202111;20211018;20211119;20211119;20211119;20211119
HKF;MCA   ;202112;20211018;20211217;20211217;20211217;20211217
HKF;MCA   ;202201;20211119;20220121;20220121;20220121;20220121
HKF;MCA   ;202202;20211217;20220218;20220218;20220218;20220218
HKF;MCA   ;202203;20220121;20220318;20220318;20220318;20220318
HKF;MCA   ;202204;20220218;20220414;20220414;20220414;20220414
HKF;MCA   ;202205;20220318;20220520;20220520;20220520;20220520
HKF;MCA   ;202206;20220414;20220617;20220617;20220617;20220617
HKF;MCA   ;202207;20220520;20220715;20220715;20220715;20220715
HKF;MCA   ;202208;20220617;20220819;20220819;20220819;20220819
HKF;MCA   ;202209;20220715;20220916;20220916;20220916;20220916
HKF;MCA   ;202210;20220819;20221021;20221021;20221021;20221021
HKF;MCA   ;202211;20220916;20221118;20221118;20221118;20221118
HKF;MCA   ;202212;20221021;20221216;20221216;20221216;20221216
HKF;MCN   ;202111;20210919;20211123;20211119;20211119;20211119
HKF;MCN   ;202112;20211017;20211221;20211217;20211217;20211217
HKF;MCN   ;202201;20211121;20220121;20220121;20220121;20220121
HKF;MCN   ;202202;20221218;20220218;20220218;20220218;20220218
HKF;MCN   ;202203;20220118;20220318;20220318;20220318;20220318
HKF;MCN   ;202204;20220214;20220414;20220414;20220414;20220414
HKF;MCN   ;202205;20220320;20220520;20220520;20220520;20220520
HKF;MCN   ;202206;20220417;20220617;20220617;20220617;20220617
